PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
166071,30,Male,Asia,RPG,18.5,0,Medium,11,100.91,21,8,High
166072,47,Male,Other,RPG,24.96,0,Medium,12,124.80,62,35,High
166073,41,Male,Other,Simulation,6.45,0,Medium,6,64.50,10,7,Medium
166074,41,Male,Asia,Strategy,7.21,0,Hard,7,61.80,11,7,Medium
166075,21,Male,Asia,Sports,30.21,0,Easy,10,181.26,61,42,High
166076,23,Male,USA,Simulation,39.04,1,Hard,17,137.79,75,42,High
166077,18,Male,Asia,Action,23.52,0,Easy,13,108.55,45,22,High
166078,36,Male,Other,RPG,36.45,1,Hard,17,128.65,75,31,High
166079,18,Male,USA,Action,42.1,1,Easy,15,168.40,76,45,High
166080,29,Male,USA,Action,32.9,1,Medium,12,164.50,55,41,High
166081,23,Male,Europe,Action,28.96,1,Medium,14,124.11,41,22,High
166082,23,Male,Europe,Simulation,53.68,1,Medium,18,178.93,94,56,High
166083,52,Female,Europe,Simulation,1.76,0,Medium,3,35.20,2,1,Low
166084,35,Male,Europe,Sports,6.86,1,Easy,6,68.60,12,6,Medium
166085,39,Male,USA,RPG,4.57,0,Hard,4,68.55,8,3,Medium
166086,30,Male,Europe,RPG,46.08,1,Medium,16,172.80,99,67,High
166087,41,Male,Asia,Sports,6.17,0,Easy,6,61.70,10,4,Medium
166088,31,Male,USA,Strategy,43.17,1,Hard,19,136.33,76,60,High
166089,46,Female,USA,Strategy,1.86,0,Easy,3,37.20,3,1,Low
166090,24,Male,Europe,RPG,47.57,1,Hard,19,150.22,65,33,High
166091,30,Male,USA,Simulation,26.24,0,Easy,10,157.44,69,43,High
166092,33,Female,Asia,Simulation,44.67,0,Medium,16,167.51,67,50,High
166093,26,Male,Asia,Simulation,26.79,1,Easy,14,114.81,49,37,High
166094,41,Female,Europe,Strategy,2.59,0,Medium,3,51.80,5,3,Low
166095,50,Male,Other,RPG,1.9,0,Hard,3,38.00,2,0,Low
166096,28,Female,USA,Sports,23.65,1,Hard,14,101.36,49,24,High
166097,26,Male,USA,Strategy,29.63,1,Easy,19,93.57,39,16,High
166098,27,Male,Asia,Strategy,40.07,0,Hard,16,150.26,62,27,High
166099,39,Female,Asia,Action,4.9,0,Easy,4,73.50,9,4,Medium
166100,31,Male,Asia,RPG,7.36,0,Easy,5,88.32,12,6,Medium
166101,18,Male,Other,Action,40.25,0,Easy,15,161.00,90,47,High
166102,29,Male,USA,Action,19.37,1,Hard,13,89.40,36,20,High
166103,15,Male,Europe,Simulation,30.49,0,Medium,12,152.45,59,31,High
166104,36,Male,Asia,Strategy,18.14,0,Easy,12,90.70,28,15,High
166105,25,Female,Other,Strategy,20.17,0,Hard,10,121.02,30,21,High
166106,27,Male,Other,Strategy,37.86,1,Medium,14,162.26,55,40,High
166107,37,Male,Asia,Action,10.3,0,Hard,8,77.25,15,11,Medium
166108,18,Female,Asia,Simulation,40.42,1,Hard,14,173.23,64,45,High
166109,21,Male,Europe,RPG,24.75,1,Medium,12,123.75,53,39,High
166110,26,Male,USA,Simulation,31.78,0,Hard,11,173.35,61,41,High
166111,23,Male,Asia,Action,33.17,0,Hard,13,153.09,46,21,High
166112,25,Male,Other,Strategy,26.94,1,Hard,15,107.76,44,34,High
166113,54,Male,Other,Action,1.53,0,Easy,2,45.90,3,1,Low
166114,38,Male,Other,Simulation,8.84,0,Hard,9,58.93,24,16,Medium
166115,41,Female,Europe,RPG,36.44,1,Medium,14,156.17,65,31,High
166116,45,Male,Other,Strategy,52.03,1,Easy,20,156.09,100,43,High
166117,25,Male,Asia,Sports,33.74,1,Hard,12,168.70,51,24,High
166118,24,Male,USA,Sports,34.1,1,Medium,16,127.88,68,33,High
166119,23,Male,Europe,Simulation,30.76,1,Easy,17,108.56,67,36,High
166120,38,Male,USA,RPG,18.75,0,Hard,12,93.75,32,13,High
166121,32,Male,Other,RPG,24.21,0,Medium,14,103.76,47,29,High
166122,23,Male,USA,Strategy,46.31,1,Easy,20,138.93,90,64,High
166123,26,Male,Asia,RPG,31.57,1,Hard,13,145.71,57,40,High
166124,28,Female,Europe,RPG,34.97,1,Easy,17,123.42,76,54,High
166125,29,Male,USA,Sports,22.1,0,Easy,14,94.71,34,26,High
166126,42,Female,Other,Simulation,46.84,1,Hard,16,175.65,72,57,High
166127,26,Male,Asia,Sports,38.64,0,Easy,18,128.80,69,38,High
166128,43,Male,Other,Sports,7.3,0,Hard,5,87.60,11,7,Medium
166129,27,Male,Asia,Action,39.27,1,Hard,17,138.60,36,21,High
166130,35,Male,Europe,Simulation,37.6,1,Easy,15,150.40,58,37,High
166131,44,Male,Asia,Sports,4.91,0,Medium,4,73.65,5,2,Medium
166132,43,Female,Asia,RPG,26.33,1,Hard,16,98.74,44,32,High
166133,18,Male,USA,RPG,28.17,1,Easy,11,153.65,56,26,High
166134,22,Male,USA,Action,24.4,0,Medium,14,104.57,44,34,High
166135,28,Male,USA,Sports,48.25,1,Easy,16,180.94,87,39,High
166136,27,Male,Asia,Sports,7.28,0,Medium,6,72.80,12,8,Medium
166137,31,Female,Europe,Strategy,45.57,1,Hard,18,151.90,85,46,High
166138,46,Male,Asia,Simulation,4.32,0,Hard,4,64.80,11,7,Medium
166139,20,Male,Other,Simulation,52.84,1,Easy,20,158.52,89,46,High
166140,27,Male,Other,RPG,29.28,0,Easy,17,103.34,52,23,High
166141,22,Female,Europe,Action,45.61,1,Medium,20,136.83,70,54,High
166142,42,Male,Europe,Simulation,11.85,1,Easy,9,79.00,14,9,Medium
166143,47,Male,Europe,Strategy,2.69,0,Medium,3,53.80,5,2,Low
166144,28,Female,Other,Action,32.1,1,Medium,13,148.15,67,43,High
166145,19,Female,Other,Strategy,42.16,1,Medium,15,168.64,100,49,High
166146,36,Female,USA,RPG,43.81,0,Hard,16,164.29,76,31,High
166147,33,Female,Other,Action,12.5,0,Medium,9,83.33,22,15,Medium
166148,25,Male,USA,Action,49.34,1,Hard,17,174.14,100,79,High
166149,41,Male,Europe,Sports,4.93,0,Hard,4,73.95,11,8,Medium
166150,49,Male,Asia,Sports,1.87,0,Easy,2,56.10,2,1,Low
166151,29,Female,Asia,Action,30.4,1,Medium,13,140.31,61,42,High
166152,30,Female,USA,Strategy,29.1,0,Medium,10,174.60,68,32,High
166153,24,Male,Other,Strategy,29.83,1,Medium,16,111.86,51,23,High
166154,30,Male,Europe,Strategy,42.07,1,Medium,20,126.21,60,27,High
166155,27,Male,Asia,Action,34.77,0,Medium,16,130.39,71,41,High
166156,24,Female,Europe,Sports,23.09,1,Hard,11,125.95,32,18,High
166157,18,Male,Asia,Simulation,28.5,1,Medium,14,122.14,61,38,High
166158,23,Male,Other,Sports,39.88,0,Medium,18,132.93,96,47,High
166159,22,Male,Europe,RPG,32.19,1,Hard,16,120.71,53,21,High
166160,29,Male,Other,Sports,29.98,0,Easy,12,149.90,69,30,High
166161,30,Female,Europe,Strategy,35.36,1,Hard,16,132.60,70,30,High
166162,31,Male,Asia,RPG,36.96,1,Easy,20,110.88,81,58,High
166163,26,Female,Asia,Sports,41.82,1,Easy,16,156.83,67,30,High
166164,26,Male,Europe,Simulation,37.63,1,Hard,19,118.83,74,50,High
166165,38,Male,Asia,Action,10.77,0,Easy,8,80.78,20,8,Medium
166166,28,Female,Europe,Strategy,52.74,1,Medium,19,166.55,82,49,High
166167,52,Female,USA,Action,0.75,0,Medium,1,45.00,1,0,Low
166168,27,Female,Europe,RPG,15.28,0,Hard,10,91.68,29,19,High
166169,32,Male,Other,RPG,29.56,0,Easy,10,177.36,43,19,High
166170,18,Female,Other,Action,33.8,0,Easy,16,126.75,48,30,High
166171,32,Female,Asia,RPG,35.78,0,Easy,14,153.34,50,32,High
166172,39,Male,Asia,Sports,26.72,0,Hard,14,114.51,41,23,High
166173,45,Male,Asia,Action,1.04,0,Easy,1,62.40,1,0,Low
166174,54,Male,USA,RPG,2.36,1,Hard,2,70.80,3,1,Low
166175,24,Female,USA,Sports,28.77,0,Hard,12,143.85,62,44,High
166176,30,Male,Europe,Sports,19.99,1,Medium,13,92.26,27,17,High
166177,27,Male,Asia,Strategy,40.96,1,Hard,16,153.60,79,36,High
166178,30,Male,Europe,Strategy,40.34,1,Hard,16,151.28,68,52,High
166179,21,Male,Europe,RPG,41.12,1,Medium,19,129.85,72,47,High
166180,40,Female,Asia,Action,28.05,1,Easy,10,168.30,56,26,High
166181,43,Female,Asia,Simulation,35.93,1,Easy,18,119.77,36,16,High
166182,27,Female,Other,Action,43.57,1,Medium,16,163.39,50,24,High
166183,24,Female,Asia,Simulation,26.34,1,Easy,11,143.67,47,23,High
166184,20,Male,Other,Action,47.15,1,Easy,18,157.17,82,39,High
166185,32,Female,USA,Strategy,37.13,1,Easy,20,111.39,50,34,High
166186,24,Male,Other,Strategy,31.89,1,Hard,11,173.95,76,48,High
166187,43,Female,Europe,Action,0.98,0,Easy,2,29.40,1,0,Low
166188,32,Male,Europe,Strategy,37.33,1,Hard,20,111.99,61,47,High
166189,31,Male,USA,RPG,29.24,1,Medium,15,116.96,61,24,High
166190,29,Male,USA,Strategy,26.06,0,Medium,15,104.24,41,27,High
166191,18,Female,Europe,Action,35.34,0,Medium,13,163.11,54,33,High
166192,45,Male,Other,Sports,10.17,1,Hard,7,87.17,19,11,Medium
166193,31,Male,USA,Action,6.4,0,Easy,6,64.00,10,6,Medium
166194,53,Male,USA,RPG,0.44,1,Easy,1,26.40,1,0,Low
166195,29,Male,Asia,RPG,29.3,0,Medium,19,92.53,57,44,High
166196,33,Female,Europe,Strategy,37.83,1,Easy,15,151.32,72,46,High
166197,18,Male,Asia,RPG,20.5,0,Medium,13,94.62,44,24,High
166198,31,Male,USA,Strategy,52.88,1,Medium,19,166.99,90,66,High
166199,35,Male,Asia,RPG,29.78,1,Medium,17,105.11,49,37,High
166200,36,Male,Europe,Simulation,34.67,0,Medium,15,138.68,61,43,High
166201,36,Male,Europe,Simulation,28.28,0,Hard,10,169.68,27,16,High
166202,23,Male,Europe,Action,19.71,1,Easy,11,107.51,36,15,High
166203,49,Male,Other,Strategy,0.65,0,Easy,1,39.00,1,0,Low
166204,53,Female,USA,Sports,1.29,0,Easy,2,38.70,2,1,Low
166205,18,Male,Asia,RPG,26.38,0,Hard,17,93.11,39,30,High
166206,45,Male,USA,Simulation,0.51,0,Medium,1,30.60,1,0,Low
166207,24,Male,Asia,Strategy,43.09,1,Hard,17,152.08,75,58,High
166208,32,Male,USA,Sports,39.72,1,Medium,20,119.16,81,63,High
166209,25,Male,Other,Sports,36.86,0,Medium,20,110.58,59,34,High
166210,47,Male,USA,Action,0.97,0,Medium,2,29.10,1,0,Low
166211,19,Female,Europe,Strategy,44.72,1,Medium,18,149.07,59,38,High
166212,28,Male,Asia,Action,41.72,1,Medium,18,139.07,47,30,High
166213,27,Male,Asia,Simulation,40.2,1,Medium,16,150.75,69,42,High
166214,25,Male,Asia,Sports,20.9,1,Easy,10,125.40,38,20,High
166215,31,Female,Europe,RPG,43.13,1,Hard,17,152.22,75,32,High
166216,20,Male,Other,Simulation,34.08,0,Hard,12,170.40,57,35,High
166217,34,Female,USA,Strategy,21.41,1,Easy,14,91.76,36,18,High
166218,50,Female,Other,Simulation,2.84,0,Hard,3,56.80,6,2,Low
166219,37,Male,Asia,Sports,33.44,0,Medium,16,125.40,78,38,High
166220,40,Female,Asia,Sports,41.97,0,Hard,20,125.91,100,71,High
166221,25,Female,Other,RPG,49.45,1,Easy,17,174.53,100,72,High
166222,25,Male,Asia,Strategy,26.92,0,Medium,10,161.52,30,21,High
166223,28,Male,USA,Sports,28.09,1,Medium,12,140.45,58,24,High
166224,18,Female,Asia,Action,29.84,0,Easy,19,94.23,62,27,High
166225,46,Male,Asia,Sports,10.8,0,Hard,8,81.00,19,9,Medium
166226,20,Male,USA,RPG,53.48,1,Medium,18,178.27,100,79,High
166227,42,Female,Other,Sports,17.68,1,Medium,10,106.08,33,16,High
166228,19,Female,Asia,Strategy,29.58,1,Easy,10,177.48,53,41,High
166229,38,Male,Other,Sports,24.12,1,Easy,10,144.72,45,29,High
166230,21,Male,Europe,Simulation,24.43,0,Easy,15,97.72,41,16,High
166231,17,Female,USA,Action,59.55,1,Hard,20,178.65,74,44,High
166232,34,Female,Europe,RPG,34.49,1,Hard,13,159.18,43,31,High
166233,24,Female,Asia,Simulation,43.31,1,Easy,15,173.24,90,38,High
166234,33,Male,Europe,Strategy,45.42,1,Hard,18,151.40,68,43,High
166235,29,Male,Other,Simulation,34.44,0,Hard,16,129.15,46,24,High
166236,19,Male,USA,RPG,36.83,0,Hard,14,157.84,48,23,High
166237,45,Male,USA,Strategy,30.83,0,Medium,19,97.36,51,31,High
166238,27,Female,USA,Action,27.64,1,Medium,12,138.20,61,43,High
166239,34,Male,USA,Sports,17.97,0,Medium,10,107.82,31,22,High
166240,28,Male,Asia,Sports,55.1,1,Hard,19,174.00,75,35,High
166241,31,Male,Other,Sports,28.44,1,Hard,12,142.20,64,34,High
166242,24,Male,Asia,Sports,43.08,1,Medium,20,129.24,81,43,High
166243,22,Male,USA,Sports,34.08,0,Easy,15,136.32,57,41,High
166244,29,Male,Other,Action,27.57,1,Hard,15,110.28,52,31,High
166245,27,Male,Asia,Sports,20.34,0,Medium,11,110.95,36,19,High
166246,26,Male,Europe,Strategy,19.4,1,Hard,11,105.82,30,21,High
166247,32,Male,Other,Sports,8.02,0,Medium,8,60.15,13,9,Medium
166248,33,Male,Other,Sports,32.5,1,Hard,12,162.50,46,24,High
166249,18,Male,Europe,RPG,35.43,0,Hard,14,151.84,58,45,High
166250,25,Female,USA,Simulation,11.04,1,Hard,8,82.80,23,13,Medium
166251,26,Male,Europe,Strategy,31.55,1,Medium,17,111.35,65,27,High
166252,19,Male,Other,Action,26.69,1,Hard,16,100.09,46,25,High
166253,23,Male,Europe,Strategy,29.32,0,Hard,11,159.93,50,31,High
166254,18,Female,Europe,Action,9.37,0,Easy,8,70.28,13,9,Medium
166255,54,Male,USA,RPG,1.7,0,Easy,3,34.00,3,2,Low
166256,34,Male,Europe,Sports,39.5,1,Easy,19,124.74,54,25,High
166257,19,Female,USA,Simulation,31.18,0,Hard,16,116.93,63,35,High
166258,15,Female,Other,Strategy,29.02,1,Easy,17,102.42,56,24,High
166259,34,Female,Asia,Strategy,29.22,1,Easy,15,116.88,50,36,High
166260,27,Female,Europe,Strategy,31.94,0,Medium,14,136.89,62,24,High
166261,36,Male,Europe,Simulation,37.53,0,Hard,17,132.46,64,32,High
166262,44,Male,Other,RPG,8.86,0,Easy,7,75.94,15,10,Medium
166263,30,Male,Other,RPG,49.96,1,Hard,20,149.88,93,38,High
166264,22,Female,Asia,Sports,35.6,1,Medium,19,112.42,75,52,High
166265,36,Male,Asia,Strategy,26.32,0,Hard,18,87.73,51,35,High
166266,46,Female,USA,RPG,31.08,0,Easy,13,143.45,65,37,High
166267,30,Male,Europe,RPG,32.23,1,Medium,18,107.43,61,27,High
166268,32,Male,Other,Action,23.17,1,Easy,11,126.38,41,21,High
166269,25,Male,Asia,Strategy,21.77,1,Easy,12,108.85,42,20,High
166270,26,Female,Europe,RPG,20.56,0,Easy,12,102.80,38,14,High
166271,34,Male,Asia,Strategy,27.74,1,Medium,10,166.44,47,25,High
166272,44,Female,Europe,Action,1.49,0,Medium,2,44.70,2,1,Low
166273,31,Male,Other,Simulation,45.69,1,Easy,20,137.07,75,44,High
166274,36,Male,Asia,Sports,51.53,1,Hard,20,154.59,85,53,High
166275,21,Male,Asia,Simulation,37.24,1,Hard,16,139.65,74,57,High
166276,22,Female,Asia,RPG,47.23,1,Hard,17,166.69,84,48,High
166277,29,Male,Asia,RPG,29.83,1,Hard,11,162.71,47,29,High
166278,21,Male,Europe,Strategy,51.6,1,Medium,19,162.95,89,38,High
166279,31,Female,Asia,RPG,26.96,1,Easy,16,101.10,46,20,High
166280,24,Male,Europe,Simulation,46.11,1,Easy,19,145.61,69,43,High
166281,36,Male,Europe,Action,40.81,1,Easy,20,122.43,90,37,High
166282,37,Male,Asia,RPG,33.7,1,Medium,12,168.50,58,24,High
166283,27,Male,Asia,Simulation,22.29,0,Easy,15,89.16,35,15,High
166284,21,Male,Asia,Sports,31.04,0,Easy,15,124.16,40,19,High
166285,32,Male,Other,Sports,24.4,1,Medium,12,122.00,43,20,High
166286,53,Female,Europe,Action,1.09,0,Medium,1,65.40,2,0,Low
166287,31,Female,Europe,Sports,24.22,1,Easy,10,145.32,38,26,High
166288,17,Male,Asia,Simulation,35.35,0,Easy,15,141.40,64,37,High
166289,15,Male,USA,Action,29.8,1,Hard,13,137.54,42,28,High
166290,25,Male,Other,Simulation,36.43,0,Medium,14,156.13,63,44,High
166291,22,Male,Europe,RPG,24.9,1,Medium,14,106.71,53,28,High
166292,37,Male,Other,Sports,7.09,1,Easy,7,60.77,11,9,Medium
166293,39,Female,Other,Sports,30.3,0,Easy,19,95.68,48,36,High
166294,23,Male,Other,RPG,24.85,1,Hard,15,99.40,53,28,High
166295,25,Male,Europe,RPG,27.64,0,Medium,13,127.57,51,37,High
166296,23,Female,Asia,Simulation,30.04,1,Hard,13,138.65,48,26,High
166297,43,Female,USA,Simulation,8.21,0,Easy,7,70.37,12,8,Medium
166298,28,Male,Asia,Sports,34.55,0,Hard,16,129.56,50,38,High
166299,32,Male,USA,Action,24.28,1,Easy,13,112.06,47,24,High
166300,26,Male,Europe,Action,26.5,0,Hard,14,113.57,54,33,High
166301,31,Female,USA,Sports,31.38,0,Medium,19,99.09,56,30,High
166302,26,Female,Asia,RPG,34.88,1,Hard,19,110.15,61,36,High
166303,25,Male,Europe,RPG,40.03,1,Medium,17,141.28,79,38,High
166304,31,Male,Asia,Action,29.14,1,Medium,14,124.89,39,22,High
166305,30,Male,Other,Simulation,45.3,1,Hard,16,169.88,83,54,High
166306,24,Male,Other,Strategy,49.51,1,Easy,20,148.53,89,47,High
166307,21,Male,Asia,RPG,27.37,1,Medium,12,136.85,52,26,High
166308,25,Female,Asia,Simulation,18.89,0,Hard,11,103.04,37,19,High
166309,26,Male,Other,Action,49.31,1,Medium,17,174.04,83,43,High
166310,31,Female,USA,Action,7.12,0,Easy,5,85.44,17,7,Medium
166311,43,Male,Asia,Simulation,31.68,1,Medium,17,111.81,46,35,High
166312,17,Female,Other,Simulation,41.41,1,Medium,17,146.15,68,53,High
166313,23,Female,USA,Simulation,23.76,1,Medium,11,129.60,48,24,High
166314,22,Male,Europe,Simulation,28.46,1,Medium,17,100.45,45,29,High
166315,28,Male,USA,Action,28.35,0,Easy,19,89.53,52,27,High
166316,27,Male,Other,Action,30.76,1,Medium,14,131.83,50,31,High
166317,34,Female,Asia,RPG,21,0,Hard,11,114.55,35,18,High
166318,23,Male,Europe,Sports,32.18,0,Hard,14,137.91,44,18,High
166319,30,Male,Asia,Strategy,27.71,0,Hard,17,97.80,56,25,High
166320,41,Male,Europe,Action,4.46,0,Hard,4,66.90,8,4,Medium
166321,43,Male,Europe,Strategy,35.39,0,Medium,16,132.71,72,35,High
166322,47,Male,USA,Action,8.07,0,Medium,6,80.70,13,7,Medium
166323,36,Female,Asia,Action,44.92,1,Medium,19,141.85,84,64,High
166324,43,Male,Other,Simulation,0.97,0,Hard,1,58.20,1,1,Low
166325,23,Male,Europe,Sports,25.19,0,Easy,15,100.76,47,34,High
166326,22,Female,Asia,Sports,22.53,0,Hard,12,112.65,33,19,High
166327,13,Male,USA,Action,34.31,1,Easy,12,171.55,51,24,High
166328,33,Female,USA,Simulation,44.47,1,Hard,18,148.23,67,33,High
166329,45,Female,Asia,RPG,1.09,0,Hard,1,65.40,2,0,Low
166330,22,Female,Europe,Sports,27.41,0,Easy,17,96.74,52,28,High
166331,31,Female,USA,RPG,17.48,0,Medium,11,95.35,23,9,High
166332,35,Male,USA,Sports,9.73,0,Hard,8,72.98,21,13,Medium
166333,44,Female,Other,RPG,11.58,0,Medium,8,86.85,23,10,Medium
166334,32,Female,Europe,Simulation,19.61,1,Medium,11,106.96,37,28,High
166335,48,Male,Other,Action,0.63,0,Hard,1,37.80,1,0,Low
166336,25,Male,Europe,Simulation,15.87,1,Hard,10,95.22,26,17,High
166337,25,Male,USA,Simulation,40.67,0,Easy,16,152.51,89,66,High
166338,29,Male,USA,Action,35.61,1,Medium,15,142.44,40,31,High
166339,26,Female,Other,Action,21.22,0,Easy,13,97.94,33,25,High
166340,13,Female,Europe,Strategy,38.02,1,Hard,14,162.94,77,34,High
166341,34,Male,USA,Simulation,49.64,1,Hard,17,175.20,100,53,High
166342,35,Female,Asia,RPG,32.16,1,Medium,13,148.43,45,29,High
166343,35,Male,USA,Sports,37.4,0,Hard,14,160.29,62,27,High
166344,25,Female,Other,Action,34.8,1,Medium,15,139.20,64,35,High
166345,29,Male,Asia,Action,52.47,1,Hard,19,165.69,80,62,High
166346,25,Female,Europe,Simulation,27.89,0,Hard,12,139.45,47,22,High
166347,14,Female,Asia,Action,19.94,0,Medium,12,99.70,45,26,High
166348,30,Female,Europe,Sports,47.73,1,Medium,19,150.73,71,29,High
166349,20,Female,Europe,Sports,16.77,1,Easy,10,100.62,29,19,High
166350,19,Male,Asia,Simulation,36.76,1,Easy,18,122.53,69,43,High
166351,35,Male,Other,Sports,19.04,1,Easy,12,95.20,36,26,High
166352,14,Female,Europe,Sports,38.63,0,Hard,19,121.99,59,44,High
166353,47,Male,Other,RPG,8.9,0,Easy,7,76.29,16,7,Medium
166354,28,Female,Asia,Sports,33.83,1,Medium,14,144.99,57,42,High
166355,51,Male,Asia,Simulation,1.49,0,Hard,1,89.40,1,0,Low
166356,18,Male,USA,Action,24.06,0,Medium,10,144.36,34,24,High
166357,30,Male,USA,Simulation,41.37,1,Hard,18,137.90,89,66,High
166358,25,Male,Asia,Sports,27.12,0,Medium,12,135.60,51,32,High
166359,39,Male,Asia,Simulation,30.13,0,Hard,11,164.35,64,42,High
166360,25,Female,Asia,Strategy,25.08,1,Hard,12,125.40,41,29,High
166361,23,Male,USA,Action,22.94,0,Easy,15,91.76,32,15,High
166362,40,Male,Other,Sports,9.71,0,Medium,8,72.83,14,11,Medium
166363,26,Female,Other,RPG,20.43,0,Medium,12,102.15,41,21,High
166364,14,Male,Other,Sports,36.97,1,Hard,18,123.23,61,36,High
166365,26,Male,USA,Strategy,19.42,0,Easy,12,97.10,24,15,High
166366,32,Female,Europe,Simulation,26.41,1,Medium,13,121.89,48,35,High
166367,23,Female,Europe,Sports,44.52,1,Medium,20,133.56,76,44,High
166368,27,Male,Other,RPG,30.91,0,Easy,11,168.60,52,29,High
166369,18,Male,Other,Sports,29.46,1,Medium,12,147.30,37,20,High
166370,30,Female,Asia,Action,31.04,1,Hard,18,103.47,42,31,High
166371,35,Male,USA,Sports,55.67,1,Medium,20,167.01,91,66,High
166372,26,Female,Europe,RPG,26.18,1,Medium,15,104.72,39,22,High
166373,26,Female,Other,Simulation,42.79,0,Easy,20,128.37,68,38,High
166374,19,Female,Asia,Simulation,24.87,1,Medium,12,124.35,51,24,High
166375,22,Female,Other,Action,31.01,1,Easy,20,93.03,45,27,High
166376,21,Male,Other,Simulation,56.49,1,Hard,19,178.39,86,46,High
166377,28,Male,Europe,Sports,8.38,0,Hard,7,71.83,11,5,Medium
166378,29,Male,Asia,Simulation,38.14,1,Hard,18,127.13,58,27,High
166379,46,Male,Asia,Simulation,1.82,0,Easy,3,36.40,3,1,Low
166380,18,Male,Other,RPG,21.11,1,Hard,14,90.47,45,25,High
166381,30,Male,USA,Simulation,44.25,1,Medium,19,139.74,76,57,High
166382,29,Male,Other,Sports,26.38,1,Hard,11,143.89,48,26,High
166383,28,Male,USA,RPG,47.87,1,Hard,20,143.61,52,37,High
166384,41,Male,Europe,Strategy,44.43,1,Easy,18,148.10,81,51,High
166385,22,Male,Europe,Simulation,41.76,1,Medium,14,178.97,92,69,High
166386,17,Male,USA,Simulation,37.79,0,Easy,13,174.42,68,50,High
166387,32,Female,Europe,RPG,24.96,0,Medium,16,93.60,47,35,High
166388,25,Female,Europe,Sports,47.11,1,Easy,16,176.66,87,68,High
166389,15,Female,Other,Strategy,21.82,0,Easy,10,130.92,48,21,High
166390,23,Female,USA,Strategy,39.47,1,Easy,18,131.57,88,44,High
166391,24,Male,USA,Simulation,32.98,1,Hard,15,131.92,50,20,High
166392,31,Female,USA,RPG,32.85,1,Easy,14,140.79,70,50,High
166393,21,Female,Asia,Simulation,48.77,1,Hard,19,154.01,99,67,High
166394,26,Male,USA,Action,36.14,1,Hard,15,144.56,46,35,High
166395,28,Female,Asia,Simulation,29.24,1,Medium,11,159.49,53,36,High
166396,27,Male,Other,Action,50.18,1,Hard,17,177.11,99,41,High
166397,48,Male,USA,Action,1.72,0,Easy,2,51.60,1,0,Low
166398,18,Male,USA,RPG,19.83,1,Medium,12,99.15,31,13,High
166399,46,Female,Europe,Action,30.08,1,Easy,17,106.16,47,19,High
166400,30,Male,Asia,Strategy,40.19,0,Hard,20,120.57,63,32,High
166401,37,Male,USA,Strategy,27.53,1,Hard,13,127.06,55,35,High
166402,27,Male,Other,Sports,32.33,0,Hard,20,96.99,58,43,High
166403,27,Female,Europe,RPG,28.18,0,Easy,17,99.46,54,34,High
166404,41,Male,Other,Action,9.94,0,Hard,8,74.55,17,9,Medium
166405,42,Female,Europe,Simulation,18.73,1,Hard,11,102.16,48,28,High
166406,23,Male,Other,RPG,48.6,1,Hard,17,171.53,100,48,High
166407,22,Male,Europe,Action,42.02,1,Medium,19,132.69,75,47,High
166408,28,Male,Other,Action,28.4,1,Hard,15,113.60,48,30,High
166409,42,Male,Other,Strategy,28.71,1,Medium,18,95.70,45,24,High
166410,25,Female,Other,RPG,30.23,1,Hard,15,120.92,46,20,High
166411,32,Male,Asia,Action,29.31,1,Easy,14,125.61,42,28,High
166412,33,Male,Asia,Sports,20.1,0,Hard,10,120.60,41,21,High
166413,36,Male,Asia,RPG,23.65,1,Medium,14,101.36,35,27,High
166414,30,Male,Europe,RPG,35.71,1,Easy,14,153.04,71,39,High
166415,26,Female,USA,Action,29.29,1,Easy,12,146.45,47,18,High
166416,47,Male,Europe,RPG,4.03,0,Hard,4,60.45,6,3,Medium
166417,31,Male,Asia,Strategy,22.9,0,Medium,15,91.60,38,22,High
166418,34,Female,Asia,Strategy,28.52,1,Hard,19,90.06,67,36,High
166419,25,Female,USA,Simulation,25.33,1,Easy,15,101.32,68,30,High
166420,32,Male,Other,Strategy,25.53,1,Easy,17,90.11,43,28,High
166421,23,Male,Europe,Simulation,50.9,1,Medium,18,169.67,84,43,High
166422,23,Male,USA,Simulation,41.11,1,Hard,18,137.03,85,35,High
166423,33,Male,Europe,Action,11.29,1,Hard,9,75.27,21,16,Medium
166424,29,Female,Asia,Simulation,20.58,0,Medium,13,94.98,32,14,High
166425,32,Male,Europe,Action,37.11,1,Medium,20,111.33,73,33,High
166426,24,Male,Other,Simulation,27.56,1,Easy,11,150.33,56,25,High
166427,30,Female,Asia,Sports,18.56,1,Easy,11,101.24,33,16,High
166428,27,Male,Europe,Simulation,45.75,1,Easy,20,137.25,79,38,High
166429,30,Female,Asia,RPG,33.12,1,Easy,16,124.20,76,34,High
166430,24,Male,Europe,Action,29.1,1,Medium,13,134.31,44,31,High
166431,33,Male,Other,Strategy,48.66,1,Medium,17,171.74,79,53,High
166432,37,Male,Asia,Sports,26.72,1,Easy,16,100.20,44,18,High
166433,23,Male,Other,Sports,21.54,0,Medium,10,129.24,50,22,High
166434,24,Male,Europe,Strategy,34.96,1,Medium,15,139.84,43,30,High
166435,32,Male,Asia,Simulation,31.79,1,Medium,16,119.21,65,39,High
